zip,sales_price,beds,baths,sqft,avg_school_rating,avg_school_distance,walk_score,LotSizeSquareFeet,ownership_years,house_age,Time_on_market
95667,189000,2,2,1120,8.333333333,1.433333333,24,NA,13,38,50
95667,545000,4,4,2666,8.333333333,2.633333333,3,82328,13,13,194
95678,5.00E+05,4,3,3079,8.666666667,1.5,58,NA,13,14,48
95687,536000,5,3,2457,7.333333333,1.133333333,27,9351,13,15,48
95687,403250,3,2.5,1657,6.666666667,1.366666667,12,6664,13,27,63
95691,250000,3,2.5,1487,6.333333333,1.066666667,41,4138,13,35,48
95713,344000,3,2.5,1872,8,2,5,13438,13,18,35
95747,520000,4,3,2460,9,0.733333333,25,8343,13,21,43
95758,342000,3,2,1441,7.333333333,1.933333333,18,4455,13,22,36
95758,384000,4,3,2900,NA,NA,NA,4949,13,17,86
95765,499000,4,3,2780,9.333333333,1.8,58,NA,13,14,53
95822,210000,3,1,938,5.333333333,1.466666667,60,7405,13,67,24
95926,330000,4,2.5,1959,7.666666667,1.5,11,6969,13,28,87
95928,278000,3,2,1527,7.666666667,1.6,61,4356,13,19,69
95928,298500,3,1,1653,8.333333333,1.933333333,5,6534,13,13,45
95928,349000,3,2,1863,8.333333333,1.866666667,8,6969,13,13,34
95928,349000,4,2,2224,7.666666667,2.2,1,7405,13,24,105
95993,255000,4,2,2005,6,1.4,12,7840,13,25,76
96001,272500,3,2,1830,4,1.5,1,14810,13,26,161
96001,365500,4,3,2474,6.666666667,2.6,4,NA,13,24,32
96003,274500,3,2,1548,6,2.266666667,10,NA,13,18,50
96007,203000,3,2,1198,4.666666667,1.266666667,15,NA,13,13,88
96150,720000,4,3,2756,5,1.366666667,41,7579,13,18,66
96150,308000,2,1,832,5,3.8,18,NA,13,42,181
96161,689500,4,3,2512,8,3.2,3,14810,13,36,88
90068,1140000,3,3,2379,6.333333333,1.733333333,41,5225,12,52,191
91042,515000,3,2,1317,5.666666667,0.833333333,29,7605,12,57,205
91042,285000,1,1,525,5.666666667,1.1,78,2499,12,61,219
91311,2100000,6,6.5,6171,6,2.133333333,1,43655,12,15,326
91423,820000,2,2,1716,7,0.833333333,67,8100,12,67,56
91607,1400000,4,4.5,3611,6.333333333,1,69,17423,12,78,235
91748,1275000,6,5,3551,7,1.766666667,7,7626,12,20,212
91910,475000,4,3,1888,8.333333333,0.5,12,4391,12,23,117
92020,445000,3,3,1650,7.666666667,1.1,51,13200,12,58,232
92120,1260000,5,5,4271,9.333333333,1.133333333,13,10500,12,29,130
92201,230000,3,2,1297,4,0.9,34,6970,12,31,182
92201,299000,3,3,2066,4,1.266666667,23,5227,12,12,406
92262,356000,3,2,1584,4.666666667,1.633333333,8,10019,12,42,341
92504,727500,4,4,4070,8.666666667,3.433333333,1,45738,12,13,418
92544,235000,4,2,1910,4.666666667,1.766666667,10,8276,12,14,220
92553,220000,3,2,1362,4.666666667,1.5,57,7841,12,31,228
92570,225000,4,2,1477,3,1.133333333,20,6098,12,12,64
92653,675000,4,3,2540,8,0.8,63,5760,12,37,283
92673,720000,4,3,1606,9,1.266666667,5,8250,12,29,268
92807,1075000,4,3,2794,9.333333333,1.2,17,18000,12,38,298
92840,487500,3,2,1,6.333333333,0.433333333,62,7201,12,60,101
93510,625000,4,4,3220,6,2.733333333,0,42678,12,20,425
94559,1025000,4,3,2515,4.333333333,1.133333333,43,11761,12,39,180
94559,414999,2,1,820,4.333333333,0.6,88,3669,12,107,128
95037,1267500,5,4,3465,7,1.766666667,30,28314,12,13,161
95377,517500,4,4,2919,7.333333333,0.7,18,7505,12,12,47
95949,455000,5,3,2800,8,1.85,0,29185,12,37,177
95954,112000,2,2,1800,4.666666667,2.8,10,NA,12,35,102
90019,1200000,3,2,1945,5.333333333,2.366666667,81,6043,13,93,71
90062,340000,2,1,1249,1.666666667,0.833333333,76,6331,13,94,43
90077,1375000,2,2,1712,7,2.866666667,23,14762,13,63,88
90210,825000,2,2,1278,5.666666667,4.3,NA,6229,13,54,72
90242,455000,3,2,1528,6.666666667,0.866666667,75,5906,13,69,135
90266,2575000,5,6,4416,10,0.566666667,81,7007,13,14,73
90266,1965000,3,3,2711,10,0.4,47,5154,13,65,85
90275,1040000,3,2,1744,10,0.4,65,8179,13,57,40
90275,1658000,4,3.5,3153,9.666666667,0.933333333,14,13141,13,48,67
90275,763000,3,2,1782,6,1.1,14,6443,13,46,73
90277,1275000,2,1,999,9.333333333,1.333333333,88,3096,13,70,45
90280,340000,2,1,868,3.666666667,0.233333333,NA,4620,13,70,189
90601,460000,2,1,1008,4.333333333,0.533333333,36,7177,13,61,62
90638,568000,4,1.75,1772,7,0.466666667,35,6097,13,61,46
90706,695000,4,3,2474,6.333333333,0.366666667,41,5830,13,35,50
90710,5.00E+05,3,3,1620,4.666666667,0.866666667,71,99544,13,17,70
90712,472500,3,1,1098,6.333333333,1.033333333,45,5201,13,64,103
90804,1060000,4,3,2958,8.333333333,0.8,69,6419,13,70,132
90815,959000,3,2,1784,8.666666667,0.9,50,9165,13,65,75
91016,625000,3,2,1518,8,0.733333333,51,6262,13,57,51
91107,9.00E+05,2,3,2007,5.666666667,0.766666667,64,12087,13,65,62
91302,3600000,6,7,6669,9.5,3.3,0,52629,13,30,75
91320,555000,3,2,1324,8.333333333,0.8,45,5290,13,40,42
91321,512000,4,3,2360,7.666666667,1.3,10,6722,13,13,164
91356,1188525,4,5,3602,7.333333333,0.766666667,53,16406,13,62,142
91387,717000,5,3,2962,7.666666667,4.8,2,18280,13,13,44
91390,720000,4,3,3219,9,1.133333333,26,14280,13,14,56
91390,784000,5,4,3554,9,1.166666667,37,13921,13,17,181
91403,1320000,4,3.5,2723,5.666666667,1.4,74,10737,13,68,127
91403,1385000,3,3,2159,5.666666667,1.666666667,28,4284,13,55,44
91702,510000,3,2,1673,5.333333333,0.866666667,41,6146,13,61,47
91709,940000,4,3,3455,9.333333333,1.766666667,14,8040,13,13,141
91709,692000,3,3,2335,9,1.566666667,14,6000,13,15,49
91709,485000,3,3,1325,9,1.933333333,12,5292,13,17,56
91709,778168,5,3,2974,9.333333333,1.766666667,15,14000,13,13,37
91711,590000,3,2,2126,8.333333333,0.766666667,56,10270,13,60,38
91737,420000,2,2,1149,8.333333333,0.8,27,5663,13,29,82
91739,855000,5,5,4633,9.333333333,0.7,2,11706,13,13,170
91750,665000,4,3,2037,8.333333333,0.9,26,8311,13,31,75
91761,365000,3,2,1188,6.333333333,0.6,25,7240,13,39,81
91762,434000,4,2,2017,5,0.6,30,9148,13,52,173
91762,420000,6,2,2878,3.666666667,0.533333333,58,17424,13,31,34
91773,670000,5,2,2450,7.666666667,1.066666667,53,6989,13,28,115
91775,1060000,3,3,2149,9.666666667,0.533333333,46,9884,13,66,52
91789,1105000,4,3,2481,9.666666667,1.2,35,11729,13,31,60
91910,490000,3,3,1505,8.333333333,1,24,6389,13,22,50
91911,464000,3,3,2074,5,0.633333333,NA,7482,13,35,77
91914,550000,4,3,1880,8.333333333,0.533333333,20,3724,13,12,64
91914,760000,5,4,3332,8.333333333,1.233333333,10,8454,13,13,114
91977,410000,3,2,1207,4.666666667,1.3,49,7990,13,64,56
92019,699000,5,3,2941,8.333333333,1.133333333,15,7983,13,25,149
92019,394000,2,2,948,8.333333333,0.533333333,27,5848,13,29,44
92024,1324000,4,3,3016,9.666666667,0.7,7,66646,13,33,73
92026,450000,3,2,1623,6,0.933333333,15,8181,13,25,38
92026,476000,3,NA,1461,6,0.666666667,23,5256,13,26,63
92027,510000,4,2,1820,4,0.766666667,28,8800,13,47,42
92027,452000,3,3,1412,4.333333333,1.266666667,5,12790,13,29,43
92027,490000,4,3,2051,4.333333333,0.866666667,51,6000,13,16,47
92027,630000,4,3,2847,4.333333333,0.966666667,4,10527,13,14,119
92027,371000,2,2,1072,4.333333333,1.2,7,5110,13,30,55
92028,580000,4,3,2670,6.333333333,1.3,19,12873,13,14,126
92056,499000,3,2,1591,6.333333333,1.2,4,6567,13,18,82
92056,496000,3,2,1423,6.666666667,1,7,6250,13,29,49
92064,601000,3,2,1621,9.333333333,1.766666667,20,5913,13,42,61
92064,615000,3,2,1695,9.333333333,1.733333333,23,7323,13,42,41
92078,785000,5,4,2961,9.333333333,1.133333333,35,9035,13,13,34
92078,625000,4,3,2485,8.333333333,2.066666667,8,35719,13,33,146
92078,1015000,4,4,4327,9.333333333,1.466666667,5,10339,13,16,61
92078,713000,5,3,3146,9.333333333,1.266666667,22,8406,13,14,131
92084,7.00E+05,4,2.5,2615,5.333333333,2.1,3,23522,13,20,49
92103,1295000,1,1,300,7,2.3,79,8800,13,2,83
92103,1084000,4,3,1972,7,2.233333333,70,16400,13,92,35
92113,297000,2,1,864,4.666666667,0.9,82,2495,13,56,37
92117,5.00E+05,3,2,1032,6.666666667,0.733333333,48,6500,13,60,153
92123,536000,3,2,1056,6.333333333,0.7,52,5700,13,58,77
92124,675000,4,3,1904,8.333333333,0.466666667,20,5183,13,26,49
92139,390000,3,2,1185,5,1.333333333,59,7200,13,68,51
92201,317500,4,3,1898,8,0.466666667,23,6098,13,13,46
92211,349500,3,2,1700,6.333333333,3.733333333,1,6970,13,18,49
92223,327500,4,2,2430,6,0.633333333,9,6534,13,13,60
92260,410000,4,2.75,2093,7.666666667,0.466666667,22,9583,13,16,40
92284,348000,4,2,2272,6,2.166666667,0,39204,13,16,114
92307,275000,3,2,2100,4,1.133333333,31,46170,13,13,50
92311,132000,3,2,1280,3.333333333,1.066666667,8,8712,13,29,85
92320,290000,3,2,1344,6.333333333,2.433333333,6,7405,13,43,76
92336,370000,3,3,1322,7.333333333,0.966666667,NA,4900,13,28,179
92352,405000,3,3,2282,5.666666667,1.6,2,14400,13,19,273
92373,1082500,5,5,4262,8.666666667,1.166666667,11,21000,13,28,120
92374,490000,5,3,3036,7.666666667,0.566666667,41,11449,13,17,59
92376,348000,4,3,1902,4.333333333,0.9,NA,7840,13,15,67
92392,208000,4,2,2044,5,5.6,9,6920,13,13,69
92404,240000,3,2,1471,2,0.7,59,7405,13,57,84
92504,352000,4,3,1757,4.666666667,0.666666667,33,6534,13,56,51
92508,460000,4,3,2328,8.333333333,0.666666667,43,6970,13,25,63
92562,285000,3,2,1154,7.666666667,1.066666667,16,4792,13,20,35
92562,353000,3,3,2483,7.666666667,1.233333333,27,5662,13,26,59
92570,335000,5,3,2377,5,3.966666667,0,7405,13,13,81
92583,235000,3,2,1539,3,1.666666667,4,7841,13,25,60
92587,570000,3,3,2030,7,3.4,1,5663,13,30,91
92592,495000,4,4,3263,8.666666667,0.766666667,5,13503,13,13,117
92592,525000,5,3,2950,9,1.533333333,7,11325,13,13,143
92592,445000,5,3,3081,9,1.1,26,6534,13,14,171
92592,501000,4,3,2983,9,1.2,21,9583,13,16,30
92592,341000,3,3,1444,8.666666667,0.566666667,16,6098,13,25,49
92592,399000,3,3,2261,8.666666667,0.9,49,6098,13,20,53
92596,395000,4,3,2444,8,3,10,7405,13,13,59
92602,1485000,4,4,3622,10,0.833333333,46,6875,13,15,56
92602,1410000,5,4,3040,10,0.9,57,4936,13,16,71
92603,1112500,3,2,1649,10,0.733333333,9,5000,13,47,64
92620,743000,3,3,1504,9.666666667,0.7,62,3520,13,30,40
92626,771000,3,2,1655,4.666666667,0.933333333,62,6696,13,60,34
92630,530000,3,2,1472,7.666666667,0.966666667,84,8727,13,39,68
92656,1325000,5,5.5,3989,9.666666667,0.966666667,26,6018,13,16,79
92656,625000,3,3,1716,9.333333333,1.533333333,14,NA,13,31,58
92672,847000,3,3,2031,8,1.3,31,10839,13,52,219
92673,1260000,4,4,3538,9.666666667,0.9,50,7536,13,17,63
92673,995000,5,NA,3371,9.666666667,1.033333333,30,8262,13,16,30
92677,695000,2,3,1767,9,1.5,41,4050,13,29,74
92677,870000,4,3,2755,9,1.433333333,17,5000,13,27,148
92679,745000,4,3,2342,9,2.766666667,12,5175,13,27,54
92688,507500,2,2,1139,8.333333333,1.666666667,66,4000,13,30,90
92688,765000,5,3,2400,9.666666667,0.833333333,18,6141,13,21,69
92691,655000,3,2,1560,9,0.9,40,7130,13,44,35
92691,558000,3,2,1120,7.666666667,1.266666667,50,5750,13,40,50
92705,1150000,4,5,3354,7.333333333,0.733333333,25,32000,13,35,74
92705,621000,3,2,1426,8.333333333,1.6,66,9700,13,59,64
92708,869000,5,2.75,2426,9.333333333,0.6,45,6305,13,46,43
92807,517500,3,2,1536,9,1.166666667,30,3072,13,43,92
92867,843000,4,3.5,2642,9,1.266666667,21,8732,13,14,103
92882,365000,3,2,1324,7.333333333,0.533333333,37,6970,13,55,37
92882,350000,3,2,1151,6.666666667,0.733333333,33,5227,13,51,65
92887,1100000,4,4,3650,9,0.866666667,8,11700,13,18,38
93003,595000,3,3,1786,5.666666667,3.2,17,6282,13,36,76
93003,825000,4,3,2016,8,3.366666667,6,9975,13,41,69
93004,475000,3,2,1400,7.666666667,1.833333333,45,6900,13,47,52
93015,4.00E+05,3,2,1388,4,0.766666667,13,4200,13,15,32
93021,741000,3,4,3111,8.666666667,1,29,6936,13,16,261
93033,448000,4,3,1747,3.666666667,0.666666667,NA,6100,13,48,81
93063,521000,3,2,1286,8.333333333,1.066666667,39,9660,13,55,38
93277,265000,3,3,2489,6.333333333,1.7,31,6000,13,13,142
93309,211000,3,2,1551,5,2.2,56,9147,13,35,36
93312,290000,4,2,2171,8,1.266666667,18,7840,13,13,90
93402,490000,2,1,936,7.333333333,1.666666667,52,6250,13,57,55
93405,665000,4,3,2069,9,1.533333333,65,6552,13,35,107
93433,639500,3,2,1800,6.333333333,1.466666667,75,6750,13,17,66
93446,575000,4,2,2470,7.333333333,0.633333333,19,8056,13,13,74
93454,371000,4,3,2279,3,0.666666667,76,7405,13,91,114
93455,435000,3,2,2200,6.666666667,1.233333333,30,8276,13,54,154
93505,126000,3,2,1505,3,2.466666667,20,9583,13,24,81
93510,630000,6,5,4100,6,2.666666667,0,40751,13,25,113
93550,399000,4,3,2905,3.666666667,1.6,5,54862,13,28,66
93550,235000,3,2,1312,3.666666667,1.5,15,4835,13,32,58
93560,230000,4,2,1589,3.333333333,1.266666667,7,6969,13,13,47
93619,655000,6,5,4150,9,0.466666667,24,10400,13,13,110
93619,410000,3,2,2251,9,0.5,21,8050,13,13,37
93637,224000,3,2,1496,4.666666667,1.966666667,7,NA,13,15,29
93711,255000,3,2.5,2000,5,0.333333333,53,12804,13,59,148
93711,290000,3,2,1803,4.333333333,2.066666667,35,7360,13,24,83
93720,475000,4,3,3766,9,0.933333333,33,7006,13,20,56
93720,265000,3,3,1689,9,1.866666667,30,7630,13,28,82
93722,176000,3,2,1754,6,1.833333333,36,6300,13,26,120
93722,136000,3,2.5,1261,4,3.033333333,15,4160,13,26,17
93727,415000,4,3,3032,7.333333333,2.666666667,5,119790,13,41,78
93727,229000,4,2,1700,7.333333333,2.933333333,7,6300,13,13,86
93728,195500,3,2,1694,2,1.133333333,69,9375,13,54,90
93950,980000,3,2,1800,9.333333333,0.466666667,73,NA,13,64,74
94533,345000,3,2,1372,4.333333333,1.233333333,60,5662,13,50,39
94533,266500,3,2,1292,4.333333333,1.033333333,68,6534,13,52,165
94534,711500,5,4,3932,6.666666667,1.866666667,4,11854,13,13,23
94536,1050000,4,2.5,1643,9,1.333333333,37,3750,13,21,64
94536,967000,4,3,2177,8.333333333,1.7,36,6325,13,37,134
94550,1199000,4,3,2659,9,1.066666667,7,9225,13,13,71
94551,690000,4,2,1434,8,1.433333333,13,9083,13,31,49
94558,750000,4,3,2137,6.5,2,4,11079,13,30,35
94558,519000,4,3,2268,NA,NA,0,10648,13,31,115
94587,850000,3,3,2016,8,1.733333333,6,6959,13,39,33
94605,695000,2,1,1220,2.333333333,2.5,58,5667,13,76,35
94605,705000,2,1.5,1356,2.666666667,1.2,10,12311,13,82,68
94901,757000,3,2,1448,7,1.266666667,17,5200,13,74,129
94952,773250,5,2.5,2589,8,0.7,5,7144,13,16,71
94952,565000,2,1,876,8,0.566666667,85,3267,13,101,53
95020,655000,3,2,1739,7.333333333,1,18,6200,13,28,105
95035,800001,3,2,1116,8.666666667,1.033333333,80,6500,13,60,41
95035,1139000,3,2.5,1893,9,1.066666667,19,5778,13,40,51
95037,1480000,5,3,3200,7,2.8,0,88862,13,38,225
95037,889000,4,2,2168,8,2.033333333,3,20000,13,42,49
95066,799000,3,2.5,2035,9.333333333,1.3,74,1612,13,29,53
95076,599000,4,3,1900,6.333333333,3.6,NA,6882,13,26,94
95076,664545,5,3,2505,3.333333333,0.633333333,NA,4879,13,13,60
95116,695000,4,3,1725,6.333333333,1.366666667,71,3300,13,16,66
95120,1250000,5,2.5,2278,9,0.8,48,4293,13,28,71
95120,1425000,4,2.5,2282,9.333333333,0.9,34,12136,13,50,56
95123,925000,4,2.5,2192,8.333333333,1.033333333,47,3690,13,16,36
95247,265000,3,2,1324,7.5,4,22,7405,13,29,54
95301,130000,3,1,1110,4.666666667,0.433333333,61,NA,13,68,57
95340,191000,3,2,1517,4,0.666666667,11,8385,13,33,72
95341,166900,3,2,1273,4.666666667,0.7,15,NA,13,66,92
95355,380000,3,3,2373,7.666666667,0.7,24,6180,13,13,56
95356,305000,3,2.5,1823,6.666666667,1.2,53,7300,13,37,50
95361,145000,2,1,1023,6.333333333,0.8,77,2500,13,31,153
95361,375000,4,3,2459,5.666666667,1.066666667,46,7460,13,13,55
95376,359000,3,2,1232,5.666666667,0.966666667,64,5600,13,23,93
95377,445000,5,3,2443,5,1.633333333,32,4600,13,12,52
95377,430000,4,3,2158,5,1.733333333,34,4543,13,12,44
95382,419500,4,3,2567,6,1.033333333,15,7322,13,13,141
95409,407000,3,2.5,1338,9.333333333,1.233333333,55,1200,13,35,54
95409,710000,3,2,1945,9.333333333,1.233333333,49,7907,13,21,42
95476,1105000,3,3,2063,6.666666667,0.833333333,11,9540,13,20,13
95602,255000,3,2,1222,8.333333333,1.5,6,16552,13,40,51
95602,757500,4,3,2665,8,5.166666667,0,143748,13,35,82
95608,4.00E+05,3,NA,1872,7.333333333,1.7,31,6975,13,30,78
95630,492000,4,3,1979,9.666666667,1.3,9,6131,13,14,81
95630,530000,4,2,2045,9.333333333,1.3,9,10810,13,17,89
95661,475000,3,2,1921,9,2.1,10,NA,13,13,43
95662,389000,4,3,1961,7.666666667,1.866666667,NA,6710,13,38,57
95667,460000,3,2,1824,7.333333333,4.1,2,191664,13,39,51
95667,355500,3,1,2000,8.333333333,1.233333333,8,18295,13,60,40
95670,360000,3,2.5,1981,8,3,33,2147,13,30,37
95678,323500,3,1.5,1100,7,1.533333333,34,NA,13,54,35
95678,255000,3,2,1090,7.666666667,1.9,59,4356,13,35,70
95678,470000,4,3,2643,8.333333333,0.866666667,45,NA,13,15,55
95687,422500,4,2,1602,6,0.8,62,6969,13,38,128
95691,225000,2,1.5,1281,6.333333333,1.066666667,27,4356,13,35,48
95726,237500,2,2,1128,7,6.1,0,NA,13,37,57
95746,930000,5,4,3508,10,1.133333333,3,NA,13,14,87
95758,367000,4,3,1896,6.666666667,0.7,56,7262,13,20,37
95762,602000,4,4,2791,9.666666667,1.7,0,NA,13,13,184
95765,379000,3,2,1420,9.666666667,0.3,52,NA,13,17,34
95821,3.00E+05,3,2,1488,3,1.466666667,48,6970,13,62,28
95821,274000,2,1,1100,6.333333333,1.633333333,38,13504,13,65,49
95823,225000,4,2,1406,3.666666667,0.866666667,54,7405,13,48,65
95833,326750,2,2,1570,4,1.9,18,5790,13,16,46
95835,793000,5,5,4322,4.666666667,1.166666667,28,11339,13,13,147
95838,210000,3,1,1064,3.666666667,0.666666667,45,13504,13,34,44
95864,2.00E+05,2,1,930,3.666666667,0.766666667,68,5663,13,65,34
95928,418000,4,3,2118,8.333333333,1.566666667,11,12196,13,23,57
95949,695000,4,5,2790,NA,NA,0,435600,13,27,53
95959,541500,3,2.5,1914,7.5,0.966666667,17,20908,13,29,52
95969,270100,3,2,1338,5,2.633333333,14,15681,13,37,46
95991,163000,3,1,1194,4.333333333,1.2,65,6534,13,57,52
95991,227000,3,2,1536,5.666666667,1.2,54,8276,13,44,42
95993,262000,4,2,1706,4.333333333,0.633333333,37,9147,13,13,47
96002,447000,4,2,2810,6.333333333,1.933333333,2,13068,13,14,121
96007,152000,3,1,993,3.666666667,0.466666667,42,NA,13,60,62
90046,1235000,3,3,1887,6.333333333,1.866666667,9,NA,12,53,156
90265,2319500,5,3,2599,9,3.533333333,30,40356,12,53,173
91354,755777,5,4,3582,9,1.066666667,21,6145,12,18,132
91364,1337000,5,5,3871,6.666666667,1.733333333,38,20189,12,34,256
91402,420000,2,1,920,3.666666667,1,76,8137,12,74,99
91506,792000,4,3,2453,6.666666667,0.6,75,5967,12,65,380
91745,575000,3,3,2046,8,1.033333333,14,4295,12,39,140
91765,1115000,5,3,3311,8,0.833333333,4,17899,12,24,243
91768,520000,3,2,2354,4,1.133333333,12,6183,12,31,104
91775,860000,3,2,2120,9,1.166666667,38,7394,12,85,206
91942,494000,3,2,1018,8,1.166666667,59,6700,12,57,90
92019,622000,4,2,2302,6,0.866666667,16,52272,12,51,129
92037,2448439,3,4,3853,9.666666667,0.8,54,9246,12,30,380
92128,742500,4,3,2188,9.666666667,1.333333333,22,6860,12,29,396
92201,208000,3,2,1401,3.666666667,1.033333333,23,6534,12,22,226
92284,260000,3,2,1957,6,1.833333333,2,17057,12,15,340
92352,297000,3,2,1288,5.666666667,1.766666667,40,11326,12,35,317
92583,110000,2,1,728,3,0.8,76,7405,12,73,435
92606,790000,5,3,2089,9.666666667,0.766666667,34,4928,12,42,109
92646,9.00E+05,3,2,2400,9.333333333,0.466666667,61,6000,12,48,135
92660,2650000,5,5,5000,10,1.5,11,9350,12,35,550
92679,1075000,4,4.5,3379,10,1.8,9,5977,12,17,195
92683,525000,4,2,1262,8.333333333,1,NA,7200,12,56,59
92705,1085000,5,3.5,3705,8.333333333,0.833333333,61,10000,12,50,89
93003,520000,2,1,1144,7,0.6,85,6000,12,86,184
93030,545000,4,3,2250,3.666666667,0.3,44,4551,12,14,93
93101,2270000,2,2,1471,7.333333333,0.633333333,92,4356,12,81,28
93510,639000,4,3,2625,6,3.033333333,0,71779,12,12,150
93561,260000,3,2,1877,6,2.5,5,22651,12,26,416
93940,830000,3,3.5,2787,5.666666667,0.633333333,8,11761,12,41,312
94587,581000,3,1.5,1120,8,1.7,46,5000,12,45,54
95060,1315000,4,3,3465,8,1.233333333,6,17076,12,27,357
95301,212000,3,2,1762,4.333333333,0.7,34,NA,12,38,82
95341,170000,4,3,2069,2,0.7,34,NA,12,11,207
95603,433000,4,3,2337,9,1.133333333,1,NA,12,15,137
95624,450000,4,3,2633,7.666666667,2,8,9883,12,12,335
95746,1065000,4,4,4624,10,1.033333333,8,NA,12,13,203
95926,252500,3,2,1407,6.666666667,1.566666667,25,6098,12,12,174
90062,395000,4,2,1451,1.666666667,0.8,79,4880,13,103,66
90065,605000,3,1,1224,4.333333333,0.866666667,57,4819,13,81,168
90262,299000,2,1,739,4.333333333,0.5,37,2565,13,61,75
90280,440000,3,2,1276,5.333333333,1.033333333,NA,4995,13,75,88
90504,655000,4,2,1620,7.333333333,0.466666667,62,5308,13,66,69
90638,880000,4,2.5,2610,7.333333333,1,31,5830,13,13,132
91001,880000,3,3,2676,5,2.366666667,17,10755,13,52,73
91214,615000,2,1,974,10,0.6,51,NA,13,93,66
91302,872500,3,3,2530,9,2,10,359319,13,17,28
91302,1289000,4,3.5,3513,9,3.166666667,0,9356,13,36,39
91306,555000,3,2,1650,5.666666667,2.466666667,39,8001,13,57,96
91325,805000,3,2,2347,6.333333333,1,23,18523,13,63,75
91335,595000,3,2,1812,3.666666667,0.966666667,60,11473,13,65,55
91355,1040000,4,4,3312,9,0.966666667,32,4918,13,15,141
91384,440000,3,3,1638,8.333333333,1.7,43,5107,13,30,46
91390,810000,5,4,3766,9,1.166666667,37,7163,13,17,110
91390,630000,4,3,2772,9.333333333,1.9,9,9673,13,16,73
91401,659000,3,2,1349,5.666666667,0.666666667,61,5158,13,55,25
91403,1205000,3,3,2243,6.333333333,2.4,9,5632,13,58,25
91406,510000,3,1,1135,3.333333333,0.366666667,62,6230,13,66,63
91709,625000,4,3,2009,9,1.133333333,23,5800,13,21,136
91710,355000,3,3,1268,5.333333333,1.1,NA,3000,13,30,91
91730,411200,3,1.75,1271,6.666666667,0.733333333,70,8800,13,59,41
91750,535000,3,2,1340,8,0.9,39,7560,13,39,57
91752,443000,5,3,2059,3.666666667,1.533333333,40,20473,13,40,56
91762,410000,4,2,1565,4.333333333,0.4,38,8000,13,39,92
91784,540000,4,3,1991,7.666666667,0.733333333,15,7841,13,23,34
91784,1.00E+06,4,3,3608,8.333333333,0.766666667,27,46174,13,93,129
91786,315000,3,2,1200,4.666666667,0.766666667,54,10500,13,54,213
91914,530000,3,3,1875,8.333333333,1.066666667,52,9010,13,15,37
91914,670000,5,3,2793,8.333333333,1.333333333,46,7698,13,12,51
91942,4.00E+05,3,1,992,6.333333333,1.7,89,3872,13,68,79
92011,790000,3,3,2632,9.666666667,1.866666667,19,46990,13,14,68
92019,390000,3,2,1430,4.333333333,0.766666667,66,6100,13,56,103
92020,580000,5,3,2375,4.666666667,0.766666667,23,9972,13,36,47
